id_w_time,LATITUDE,LONGITUDE,id,x,y,year,time_of_year,ACQ_TIME,date,fire,pop_density,city,in_urban_area,pop_exact,excess_fire,predicted_fire,fire_in_window,war_fire,sustained_excess,id_big,length_of_war_fire_area,war_fire_restrictive
29.9-50.6-77-2022,50.638485,29.916075,29.9-50.6,29.9,50.6,2022,77,0954,2022-03-18,1,121.70387151009508,NA,TRUE,490.3977661132813,0,14,15,1,1,30-51,482,0
29.9-50.6-77-2022,50.600304,29.916943,29.9-50.6,29.9,50.6,2022,77,0954,2022-03-18,1,121.70387151009508,NA,TRUE,7.825973987579346,0,14,15,1,1,30-51,482,0
29.9-50.6-77-2022,50.595306,29.914644,29.9-50.6,29.9,50.6,2022,77,1136,2022-03-18,1,121.70387151009508,NA,TRUE,5.776171684265137,0,14,15,1,1,30-51,482,0
29.9-50.6-77-2022,50.601349,29.912109,29.9-50.6,29.9,50.6,2022,77,1136,2022-03-18,1,121.70387151009508,NA,TRUE,4.643233299255371,0,14,15,1,1,30-51,482,0
29.9-50.6-77-2022,50.600567,29.91419,29.9-50.6,29.9,50.6,2022,77,1136,2022-03-18,1,121.70387151009508,NA,TRUE,4.643233299255371,0,14,15,1,1,30-51,482,0
29.9-50.6-77-2022,50.5982,29.9192,29.9-50.6,29.9,50.6,2022,77,1038,2022-03-18,1,121.70387151009508,NA,TRUE,6.868718147277832,0,14,15,1,1,30-51,482,0
29.9-50.6-78-2022,50.550144,29.882044,29.9-50.6,29.9,50.6,2022,78,1118,2022-03-19,1,121.70387151009508,NA,TRUE,13.473228454589844,0,6,6,1,1,30-51,482,0
29.9-50.6-78-2022,50.590755,29.922823,29.9-50.6,29.9,50.6,2022,78,1118,2022-03-19,1,121.70387151009508,NA,TRUE,41.18148422241211,0,6,6,1,1,30-51,482,0
29.9-50.6-78-2022,50.582676,29.913603,29.9-50.6,29.9,50.6,2022,78,1118,2022-03-19,1,121.70387151009508,NA,TRUE,35.89097213745117,0,6,6,1,1,30-51,482,0
29.9-50.6-78-2022,50.59164,29.918182,29.9-50.6,29.9,50.6,2022,78,1118,2022-03-19,1,121.70387151009508,NA,TRUE,6.868718147277832,0,6,6,1,1,30-51,482,0
29.9-50.6-78-2022,50.5844,29.9172,29.9-50.6,29.9,50.6,2022,78,0928,2022-03-19,1,121.70387151009508,NA,TRUE,41.18148422241211,0,6,6,1,1,30-51,482,0
29.9-50.6-78-2022,50.581196,29.916454,29.9-50.6,29.9,50.6,2022,78,0936,2022-03-19,1,121.70387151009508,NA,TRUE,89.04241180419922,0,6,6,1,1,30-51,482,0
29.9-50.6-79-2022,50.639385,29.942972,29.9-50.6,29.9,50.6,2022,79,0918,2022-03-20,1,121.70387151009508,NA,TRUE,116.59673309326172,0,12,4,1,1,30-51,482,0
29.9-50.6-79-2022,50.645264,29.937944,29.9-50.6,29.9,50.6,2022,79,0918,2022-03-20,1,121.70387151009508,NA,TRUE,496.44097900390625,0,12,4,1,1,30-51,482,0
29.9-50.6-79-2022,50.640461,29.941719,29.9-50.6,29.9,50.6,2022,79,0918,2022-03-20,1,121.70387151009508,NA,TRUE,116.59673309326172,0,12,4,1,1,30-51,482,0
29.9-50.6-79-2022,50.64185,29.948191,29.9-50.6,29.9,50.6,2022,79,1054,2022-03-20,1,121.70387151009508,NA,TRUE,330.4180603027344,0,12,4,1,1,30-51,482,0
29.9-50.6-84-2022,50.5765,29.8893,29.9-50.6,29.9,50.6,2022,84,0851,2022-03-25,1,121.70387151009508,NA,TRUE,155.89300537109375,0,1,1,1,1,30-51,482,0
29.9-50.9-83-2022,50.911762,29.868113,29.9-50.9,29.9,50.900000000000006,2022,83,1124,2022-03-24,1,46.34666916810803,NA,TRUE,6.900708198547364,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.916115,29.873455,29.9-50.9,29.9,50.900000000000006,2022,83,0942,2022-03-24,1,46.34666916810803,NA,TRUE,6.900708198547364,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.911247,29.876764,29.9-50.9,29.9,50.900000000000006,2022,83,0942,2022-03-24,1,46.34666916810803,NA,TRUE,11.763286590576172,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.907379,29.869581,29.9-50.9,29.9,50.900000000000006,2022,83,1124,2022-03-24,1,46.34666916810803,NA,TRUE,2.3189806938171387,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.911934,29.868793,29.9-50.9,29.9,50.900000000000006,2022,83,1124,2022-03-24,1,46.34666916810803,NA,TRUE,6.900708198547364,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.912628,29.881353,29.9-50.9,29.9,50.900000000000006,2022,83,0942,2022-03-24,1,46.34666916810803,NA,TRUE,11.763286590576172,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.914734,29.868855,29.9-50.9,29.9,50.900000000000006,2022,83,0942,2022-03-24,1,46.34666916810803,NA,TRUE,6.900708198547364,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.90987,29.87219,29.9-50.9,29.9,50.900000000000006,2022,83,0942,2022-03-24,1,46.34666916810803,NA,TRUE,6.900708198547364,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.907207,29.868919000000002,29.9-50.9,29.9,50.900000000000006,2022,83,1124,2022-03-24,1,46.34666916810803,NA,TRUE,2.3189806938171387,7,1,10,1,1,30-51,482,1
29.9-50.9-83-2022,50.9147,29.8748,29.9-50.9,29.9,50.900000000000006,2022,83,0946,2022-03-24,1,46.34666916810803,NA,TRUE,11.763286590576172,7,1,10,1,1,30-51,482,1
30-46.6-78-2022,46.5617,29.9531,30-46.6,30,46.6,2022,78,0929,2022-03-19,1,65.0744630762639,NA,TRUE,13.17725944519043,1,7,10,1,1,30-47,499,1
30-46.6-79-2022,46.646336,29.954481,30-46.6,30,46.6,2022,79,1054,2022-03-20,1,65.0744630762639,NA,TRUE,204.13322448730472,0,2,1,1,1,30-47,499,0
30-46.8-73-2023,46.75811,29.96929,30-46.8,30,46.8,2023,73,1200,2023-03-14,1,80.07912085902306,NA,TRUE,150.7815704345703,3,1,6,1,1,30-47,499,1
30-46.8-73-2023,46.7554,30.00749,30-46.8,30,46.8,2023,73,1200,2023-03-14,1,80.07912085902306,NA,TRUE,149.874755859375,3,1,6,1,1,30-47,499,1
30-46.8-73-2023,46.75393,29.96533,30-46.8,30,46.8,2023,73,1200,2023-03-14,1,80.07912085902306,NA,TRUE,213.7386474609375,3,1,6,1,1,30-47,499,1
30-50.4-59-2022,50.431416,30.029821,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,374.1441650390625,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.427181,30.025734,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,374.1441650390625,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.42009,30.005182,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,69.94080352783203,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.379654,30.016445,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,4.33842658996582,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.42952,30.018856,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,198.5323944091797,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.3839,30.020538,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,3.67269515991211,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.4194,29.9685,30-50.4,30,50.400000000000006,2022,59,1051,2022-02-28,1,77.37632618678941,NA,TRUE,124.37954711914062,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.423382,30.003782,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,69.94080352783203,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.426,30.0104,30-50.4,30,50.400000000000006,2022,59,1051,2022-02-28,1,77.37632618678941,NA,TRUE,197.87644958496097,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.426231,30.020248,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,198.5323944091797,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.42659,29.961058,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,89.27003479003906,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.429882,29.959652,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,89.27003479003906,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.424335,30.00927,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,76.3830795288086,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.422943,30.021643,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,178.38917541503906,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.423302,29.962475,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,123.22650146484376,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.4281,30.0244,30-50.4,30,50.400000000000006,2022,59,1051,2022-02-28,1,77.37632618678941,NA,TRUE,374.1441650390625,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.419,30.0185,30-50.4,30,50.400000000000006,2022,59,1051,2022-02-28,1,77.37632618678941,NA,TRUE,178.38917541503906,4,12,18,1,1,30-50,221,1
30-50.4-59-2022,50.42762,30.00787,30-50.4,30,50.400000000000006,2022,59,1030,2022-02-28,1,77.37632618678941,NA,TRUE,197.87644958496097,4,12,18,1,1,30-50,221,1
30-50.4-67-2022,50.368145,30.013529,30-50.4,30,50.400000000000006,2022,67,0942,2022-03-08,1,77.37632618678941,NA,TRUE,33.60089874267578,0,2,1,1,1,30-50,221,0
30-50.4-68-2022,50.367126,30.016874,30-50.4,30,50.400000000000006,2022,68,2318,2022-03-09,1,77.37632618678941,NA,TRUE,63.227935791015625,0,1,1,1,1,30-50,221,0
30-50.4-80-2022,50.35725,30.039806,30-50.4,30,50.400000000000006,2022,80,1036,2022-03-21,1,77.37632618678941,NA,TRUE,84.89446258544922,3,7,12,1,1,30-50,221,1
30-50.4-80-2022,50.360508,30.038550999999998,30-50.4,30,50.400000000000006,2022,80,1036,2022-03-21,1,77.37632618678941,NA,TRUE,63.633441925048835,3,7,12,1,1,30-50,221,1
30-50.4-80-2022,50.362202,30.049212,30-50.4,30,50.400000000000006,2022,80,1036,2022-03-21,1,77.37632618678941,NA,TRUE,11.460476875305176,3,7,12,1,1,30-50,221,1
30-50.4-82-2022,50.431973,29.996996,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,176.98167419433594,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.423717,30.03717,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,370.71929931640625,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.428692,30.037823,30-50.4,30,50.400000000000006,2022,82,1000,2022-03-23,1,77.37632618678941,NA,TRUE,531.85418701171875,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.427345,30.039118,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,531.85418701171875,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.438641,29.998474,30-50.4,30,50.400000000000006,2022,82,2354,2022-03-23,1,77.37632618678941,NA,TRUE,60.60138320922851,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.408188,29.950693,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,34.149051666259766,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.4058,29.9568,30-50.4,30,50.400000000000006,2022,82,1056,2022-03-23,1,77.37632618678941,NA,TRUE,4.521420478820801,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.423836,30.043066,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,371.136962890625,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.4294,29.9919,30-50.4,30,50.400000000000006,2022,82,1056,2022-03-23,1,77.37632618678941,NA,TRUE,176.98167419433594,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.426311,29.997164,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,176.98167419433594,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.394886,29.988476,30-50.4,30,50.400000000000006,2022,82,2354,2022-03-23,1,77.37632618678941,NA,TRUE,14.476008415222168,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.392075,29.986631,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,14.476008415222168,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.392784,29.988638,30-50.4,30,50.400000000000006,2022,82,1000,2022-03-23,1,77.37632618678941,NA,TRUE,14.476008415222168,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.423634,29.998323,30-50.4,30,50.400000000000006,2022,82,1000,2022-03-23,1,77.37632618678941,NA,TRUE,70.62960052490234,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.420799,30.003309,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,69.94080352783203,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.425167,30.004509,30-50.4,30,50.400000000000006,2022,82,1000,2022-03-23,1,77.37632618678941,NA,TRUE,167.4512176513672,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.4206,29.9951,30-50.4,30,50.400000000000006,2022,82,1056,2022-03-23,1,77.37632618678941,NA,TRUE,70.62960052490234,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.428432,29.989048,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,222.13075256347656,2,25,29,1,1,30-50,221,1
30-50.4-82-2022,50.3902,29.977,30-50.4,30,50.400000000000006,2022,82,1056,2022-03-23,1,77.37632618678941,NA,TRUE,4.394318580627441,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.39122,29.982389,30-50.4,30,50.400000000000006,2022,82,1000,2022-03-23,1,77.37632618678941,NA,TRUE,4.4640398025512695,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.434212,29.994816,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,60.60138320922851,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.42289,29.995169,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,70.62960052490234,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.42646,30.003119,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,167.4512176513672,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.4178,30.0396,30-50.4,30,50.400000000000006,2022,82,1056,2022-03-23,1,77.37632618678941,NA,TRUE,370.71929931640625,2,25,29,1,1,30-50,221,1
30-50.4-82-2022,50.427486,30.044981,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,564.71142578125,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.421673,30.039299,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,370.71929931640625,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.423008,30.001135,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,69.94080352783203,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.42065,29.997334,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,70.62960052490234,2,25,29,1,1,30-50,221,0
30-50.4-82-2022,50.426163,29.991211,30-50.4,30,50.400000000000006,2022,82,1142,2022-03-23,1,77.37632618678941,NA,TRUE,176.98167419433594,2,25,29,1,1,30-50,221,0
30-50.4-83-2022,50.4309,29.9959,30-50.4,30,50.400000000000006,2022,83,0808,2022-03-24,1,77.37632618678941,NA,TRUE,176.98167419433594,0,2,2,1,1,30-50,221,0
30-50.4-83-2022,50.4429,30.0043,30-50.4,30,50.400000000000006,2022,83,0808,2022-03-24,1,77.37632618678941,NA,TRUE,54.552364349365234,0,2,2,1,1,30-50,221,0
30-50.4-84-2022,50.417118,30.048983,30-50.4,30,50.400000000000006,2022,84,0924,2022-03-25,1,77.37632618678941,NA,TRUE,239.87628173828125,0,2,1,1,1,30-50,221,0
30-50.4-88-2022,50.406715,30.035425,30-50.4,30,50.400000000000006,2022,88,0948,2022-03-29,1,77.37632618678941,NA,TRUE,157.6814727783203,0,6,5,1,1,30-50,221,0
30-50.4-88-2022,50.413376,29.996138,30-50.4,30,50.400000000000006,2022,88,0000,2022-03-29,1,77.37632618678941,NA,TRUE,11.423261642456056,0,6,5,1,1,30-50,221,0
30-50.4-88-2022,50.418167,29.978868,30-50.4,30,50.400000000000006,2022,88,0948,2022-03-29,1,77.37632618678941,NA,TRUE,118.4531021118164,0,6,5,1,1,30-50,221,0
30-50.4-88-2022,50.361664,29.981176,30-50.4,30,50.400000000000006,2022,88,0000,2022-03-29,1,77.37632618678941,NA,TRUE,4.227737903594971,0,6,5,1,1,30-50,221,0
30-50.4-88-2022,50.4171,29.9856,30-50.4,30,50.400000000000006,2022,88,0827,2022-03-29,1,77.37632618678941,NA,TRUE,115.6797332763672,0,6,5,1,1,30-50,221,0
30-50.7-58-2022,50.6858,30.0301,30-50.7,30,50.7,2022,58,0953,2022-02-27,1,81.80025023553107,NA,TRUE,14.6524076461792,2,1,5,1,1,30-51,482,1
30-50.7-58-2022,50.682697,30.041637,30-50.7,30,50.7,2022,58,1048,2022-02-27,1,81.80025023553107,NA,TRUE,90.78840637207033,2,1,5,1,1,30-51,482,1
30-50.7-76-2022,50.6629,29.9943,30-50.7,30,50.7,2022,76,0956,2022-03-17,1,81.80025023553107,NA,TRUE,12.092198371887209,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.667259,29.997679,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,41.22885513305664,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.669273,29.996111,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,41.22885513305664,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.6612,30.0015,30-50.7,30,50.7,2022,76,1134,2022-03-17,1,81.80025023553107,NA,TRUE,63.13193130493163,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.674507,30.001268,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,21.178268432617188,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.676132,30.000885,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,103.14689636230467,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.668797,30.004808,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,21.178268432617188,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.735558,29.996193,30-50.7,30,50.7,2022,76,1154,2022-03-17,1,81.80025023553107,NA,TRUE,62.08390426635743,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.6696,30.0131,30-50.7,30,50.7,2022,76,0940,2022-03-17,1,81.80025023553107,NA,TRUE,60.21580123901367,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.6549,29.9924,30-50.7,30,50.7,2022,76,0956,2022-03-17,1,81.80025023553107,NA,TRUE,9.497167587280272,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.6594,29.9724,30-50.7,30,50.7,2022,76,1134,2022-03-17,1,81.80025023553107,NA,TRUE,393.1896057128906,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.677662,30.007996,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,87.64104461669922,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.670925,29.995712,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,41.22885513305664,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.736519,29.989851,30-50.7,30,50.7,2022,76,1154,2022-03-17,1,81.80025023553107,NA,TRUE,59.3835334777832,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.670837,30.003218,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,21.178268432617188,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.6763,29.9854,30-50.7,30,50.7,2022,76,0940,2022-03-17,1,81.80025023553107,NA,TRUE,170.52638244628906,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.676071,30.008364,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,87.64104461669922,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.6695,30.006,30-50.7,30,50.7,2022,76,0940,2022-03-17,1,81.80025023553107,NA,TRUE,21.178268432617188,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.672462,30.002838,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,21.178268432617188,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.662052,29.992517,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,12.092198371887209,5,14,21,1,1,30-51,482,1
30-50.7-76-2022,50.663589,29.999645,30-50.7,30,50.7,2022,76,1012,2022-03-17,1,81.80025023553107,NA,TRUE,63.13193130493163,5,14,21,1,1,30-51,482,1
30-50.7-78-2022,50.6904,30.0029,30-50.7,30,50.7,2022,78,1121,2022-03-19,1,81.80025023553107,NA,TRUE,162.8831024169922,0,5,5,1,1,30-51,482,0
30-50.7-78-2022,50.691319,29.998928,30-50.7,30,50.7,2022,78,1118,2022-03-19,1,81.80025023553107,NA,TRUE,127.53784942626952,0,5,5,1,1,30-51,482,0
30-50.7-78-2022,50.695576,29.998116,30-50.7,30,50.7,2022,78,1118,2022-03-19,1,81.80025023553107,NA,TRUE,191.25965881347656,0,5,5,1,1,30-51,482,0
30-50.7-78-2022,50.695091,29.99185,30-50.7,30,50.7,2022,78,1118,2022-03-19,1,81.80025023553107,NA,TRUE,191.25965881347656,0,5,5,1,1,30-51,482,0
30-50.7-78-2022,50.6885,29.9823,30-50.7,30,50.7,2022,78,1121,2022-03-19,1,81.80025023553107,NA,TRUE,266.31109619140625,0,5,5,1,1,30-51,482,0
30-50.7-79-2022,50.711052,29.979961,30-50.7,30,50.7,2022,79,1054,2022-03-20,1,81.80025023553107,NA,TRUE,8.481476783752441,0,3,2,1,1,30-51,482,0
30-50.7-79-2022,50.714573,29.978947,30-50.7,30,50.7,2022,79,1054,2022-03-20,1,81.80025023553107,NA,TRUE,8.481476783752441,0,3,2,1,1,30-51,482,0
30-50.9-137-2022,50.889378,30.022835,30-50.9,30,50.900000000000006,2022,137,1106,2022-05-17,1,11.859134583009611,NA,TRUE,3.959950447082519,2,1,5,1,1,30-51,482,1
30-50.9-137-2022,50.886127,30.031754,30-50.9,30,50.900000000000006,2022,137,1106,2022-05-17,1,11.859134583009611,NA,TRUE,2.0617787837982178,2,1,5,1,1,30-51,482,1
30.1-46.5-69-2023,46.49265,30.09166,30.1-46.5,30.1,46.5,2023,69,1144,2023-03-10,1,41.088058167821046,NA,TRUE,105.26847839355467,1,1,4,1,1,30-46,373,1
30.1-46.8-201-2023,46.78622,30.10627,30.1-46.8,30.1,46.8,2023,201,1028,2023-07-20,1,64.33561996618907,NA,TRUE,17.274457931518555,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.77707,30.09822,30.1-46.8,30.1,46.8,2023,201,1117,2023-07-20,1,64.33561996618907,NA,TRUE,3.558067321777344,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.77662,30.09295,30.1-46.8,30.1,46.8,2023,201,1117,2023-07-20,1,64.33561996618907,NA,TRUE,3.558067321777344,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78013,30.09548,30.1-46.8,30.1,46.8,2023,201,1028,2023-07-20,1,64.33561996618907,NA,TRUE,3.558067321777344,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.77103,30.10677,30.1-46.8,30.1,46.8,2023,201,1208,2023-07-20,1,64.33561996618907,NA,TRUE,4.006791591644287,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78497,30.10012,30.1-46.8,30.1,46.8,2023,201,1028,2023-07-20,1,64.33561996618907,NA,TRUE,17.274457931518555,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78151,30.09528,30.1-46.8,30.1,46.8,2023,201,1028,2023-07-20,1,64.33561996618907,NA,TRUE,3.558067321777344,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78161,30.10274,30.1-46.8,30.1,46.8,2023,201,1117,2023-07-20,1,64.33561996618907,NA,TRUE,4.159095287322998,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78329,30.10082,30.1-46.8,30.1,46.8,2023,201,926,2023-07-20,1,64.33561996618907,NA,TRUE,17.274457931518555,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78217,30.10512,30.1-46.8,30.1,46.8,2023,201,926,2023-07-20,1,64.33561996618907,NA,TRUE,4.159095287322998,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.83541,30.06438,30.1-46.8,30.1,46.8,2023,201,1117,2023-07-20,1,64.33561996618907,NA,TRUE,191.2859649658203,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.77834,30.10712,30.1-46.8,30.1,46.8,2023,201,1208,2023-07-20,1,64.33561996618907,NA,TRUE,10.586499214172363,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.77915,30.10296,30.1-46.8,30.1,46.8,2023,201,1028,2023-07-20,1,64.33561996618907,NA,TRUE,4.159095287322998,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.77792,30.09679,30.1-46.8,30.1,46.8,2023,201,1028,2023-07-20,1,64.33561996618907,NA,TRUE,3.558067321777344,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.77126,30.09855,30.1-46.8,30.1,46.8,2023,201,1208,2023-07-20,1,64.33561996618907,NA,TRUE,3.4020161628723145,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78139,30.10163,30.1-46.8,30.1,46.8,2023,201,1028,2023-07-20,1,64.33561996618907,NA,TRUE,4.159095287322998,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78213,30.09489,30.1-46.8,30.1,46.8,2023,201,937,2023-07-20,1,64.33561996618907,NA,TRUE,3.558067321777344,15,1,18,1,1,30-47,499,1
30.1-46.8-201-2023,46.78273,30.10144,30.1-46.8,30.1,46.8,2023,201,1028,2023-07-20,1,64.33561996618907,NA,TRUE,4.159095287322998,15,1,18,1,1,30-47,499,1
30.1-46.8-203-2023,46.82953,30.09418,30.1-46.8,30.1,46.8,2023,203,54,2023-07-22,1,64.33561996618907,NA,TRUE,161.62704467773438,0,2,2,1,1,30-47,499,0
